time,hour,day,weekday,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
40918,19,1704,#Friday,6704,5300,1333,300,1426,996,1196,11,37
40945,22,1705,#Saturday,5694,4645,1358,35,1220,1016,976,0,39
40972,1,1707,#Monday,4590,5013,1358,1109,660,1025,827,0,32
40999,4,1708,#Tuesday,5002,7206,1365,2290,1436,1026,1047,0,42
41026,7,1709,#Wednesday,6004,6287,1368,1308,1555,1093,864,55,41
41053,10,1710,#Thursday,6030,6287,1316,926,1342,1102,884,672,43
41080,13,1711,#Friday,5854,6237,1350,913,1452,819,829,829,43
41107,16,1712,#Saturday,5263,5414,1372,543,1489,628,770,573,38
41134,19,1713,#Sunday,5531,5507,1377,655,1513,1094,807,14,41
41161,22,1714,#Monday,6129,5195,1378,440,1294,1167,869,0,46
41189,2,1716,#Wednesday,4923,4884,1372,370,1170,1090,826,0,50
41216,5,1717,#Thursday,5205,5695,1372,1272,1180,1083,734,0,49
41243,8,1718,#Friday,6592,5112,1357,263,1521,1136,716,77,40
41270,11,1719,#Saturday,5847,5721,1361,782,1182,1080,936,337,42
41297,14,1720,#Sunday,4681,5204,1360,826,1122,623,768,471,31
41324,17,1721,#Monday,6259,5776,1297,513,1466,1087,1054,323,32
41351,20,1722,#Tuesday,6966,6010,1352,726,1649,1195,1048,0,36
41378,23,1723,#Wednesday,5469,4752,1369,65,1228,1123,930,0,35
41405,2,1725,#Friday,4965,5428,1374,1091,1058,1109,760,0,34
41432,5,1726,#Saturday,4990,5401,1382,858,1158,1154,813,0,36
41460,9,1727,#Sunday,4830,5334,1377,760,1169,919,742,333,33
41487,12,1728,#Monday,6065,7222,1323,2038,1202,1183,725,716,33
41514,15,1729,#Tuesday,6037,7651,1363,2344,1330,1171,739,668,34
41541,18,1730,#Wednesday,6545,6912,1356,1770,1492,1264,961,37,30
41568,21,1731,#Thursday,6615,6021,1366,1444,1063,1304,810,0,35
41595,0,1733,#Saturday,5205,5647,1370,659,1218,1294,1059,0,44
41622,3,1734,#Sunday,4354,4949,1381,746,1057,1149,572,0,43
41649,6,1735,#Monday,5289,6022,1384,1363,1211,1190,831,0,43
41676,9,1736,#Tuesday,6232,5107,1373,19,1548,1154,657,313,41
41703,12,1737,#Wednesday,5635,5534,1379,205,1307,1130,781,689,42
41730,15,1738,#Thursday,5869,5454,1332,166,1386,1214,793,515,47
41758,19,1739,#Friday,6791,5264,1377,404,1449,1288,693,0,49
41785,22,1740,#Saturday,5591,6540,1384,1985,979,1194,949,0,44
41812,1,1742,#Monday,4481,5780,1381,1119,1064,1259,915,0,40
41839,4,1743,#Tuesday,4949,4912,1385,93,1191,1274,925,0,42
41866,7,1744,#Wednesday,6444,5106,1390,114,1329,1260,951,4,53
41893,10,1745,#Thursday,6151,6008,1296,749,1251,1231,898,540,43
41920,13,1746,#Friday,6263,5696,1355,47,1675,1242,864,454,59
41947,16,1747,#Saturday,4879,5326,1386,682,924,1127,717,437,50
41974,19,1748,#Sunday,6203,5820,1388,1028,1228,1194,932,0,49
42001,22,1749,#Monday,6180,5196,1379,262,1294,1294,915,0,49
42029,2,1751,#Wednesday,5292,4898,1396,321,1204,1293,636,0,48
42056,5,1752,#Thursday,5482,5756,1404,978,1117,1325,883,0,47
42083,8,1753,#Friday,6916,6200,1403,827,1557,1413,878,72,50
42110,11,1754,#Saturday,5509,6257,1397,1178,1218,1232,627,559,45
42137,14,1755,#Sunday,4716,5948,1400,649,1202,1258,903,488,46
42164,17,1756,#Monday,6535,5188,1381,6,1428,1298,943,83,45
42191,20,1757,#Tuesday,7183,5488,1386,387,1409,1333,930,0,47
42218,23,1758,#Wednesday,5792,6120,1397,1282,1154,1303,935,0,47
42245,2,1760,#Friday,5128,5951,1380,1429,1082,1284,728,0,47
42272,5,1761,#Saturday,5112,7108,1380,2397,1082,1265,937,0,46
42300,8,1762,#Sunday,4835,4418,1375,108,1179,502,927,290,37
42327,11,1763,#Monday,5986,6039,1328,647,1300,1318,732,678,34
42354,14,1764,#Tuesday,6358,6579,1333,1238,1347,1294,941,381,41
42381,17,1765,#Wednesday,7057,5932,1374,1491,1043,1329,651,1,41
42408,20,1766,#Thursday,7056,5548,1355,524,1367,1424,829,0,46
42435,23,1767,#Friday,5634,6039,1387,778,1635,1357,842,0,40
42462,2,1769,#Sunday,4671,6399,1386,2165,885,1190,736,0,37
42489,5,1770,#Monday,5030,6976,1391,2374,1063,1227,877,0,41
42516,8,1771,#Tuesday,6817,5782,1391,99,1635,1429,914,256,55
42543,11,1772,#Wednesday,6681,5996,1381,338,1723,1345,997,159,51
42571,15,1773,#Thursday,6587,5933,1340,73,1710,1354,940,458,53
42598,18,1774,#Friday,7688,7758,1375,2123,1923,1399,893,0,45
42625,21,1775,#Saturday,6229,7543,1393,2190,1719,1371,828,0,41
42652,0,1777,#Monday,5124,5510,1391,617,1263,1391,805,0,39
42679,3,1778,#Tuesday,5331,5757,1382,1021,1092,1336,871,0,47
42706,6,1779,#Wednesday,6263,5361,1401,258,1354,1349,966,0,32
42733,9,1780,#Thursday,7042,6339,1303,293,1906,1418,992,374,53
42760,12,1781,#Friday,7354,6847,1373,571,2172,1459,1046,168,56
42787,15,1782,#Saturday,6801,8174,1389,2411,1869,1443,961,43,54
42814,18,1783,#Sunday,6810,7478,1113,1327,2412,1492,1079,0,54
42842,22,1784,#Monday,6692,5870,666,173,2319,1534,1121,0,56
42869,1,1786,#Wednesday,5563,5198,681,381,1457,1540,1087,0,52
42896,4,1787,#Thursday,5695,5444,678,684,1405,1572,1053,0,52
42923,7,1788,#Friday,7111,7458,680,2362,1712,1669,980,1,53
42950,10,1789,#Saturday,7058,6165,670,742,2030,1641,987,49,44
42977,13,1790,#Sunday,5897,6410,682,431,2513,1544,963,233,42
43004,16,1791,#Monday,7844,6872,1333,717,1973,1753,1008,34,52
43031,19,1792,#Tuesday,8044,7691,1335,1538,2099,1744,924,0,50
43058,22,1793,#Wednesday,6827,7604,1357,1455,1888,1760,979,0,47
43085,1,1795,#Friday,5435,7292,1395,1624,1412,1746,1074,0,40
43112,4,1796,#Saturday,5113,6873,1395,1075,1618,1683,1053,0,49
43140,8,1797,#Sunday,5714,7072,1397,834,2051,1682,1032,28,47
43167,11,1798,#Monday,7790,6857,1396,51,2178,1783,1057,341,50
43194,14,1799,#Tuesday,8025,7713,1332,1430,2048,1769,962,116,53
43221,17,1800,#Wednesday,8097,8384,1349,2065,2173,1709,1030,3,55
43248,20,1801,#Thursday,8025,7627,1373,1176,2306,1754,956,0,58
43275,23,1802,#Friday,6581,7832,1377,1378,2166,1764,1087,0,57
43302,2,1804,#Sunday,5629,6052,1394,172,1648,1721,1061,0,58
43329,5,1805,#Monday,5718,5802,1391,43,1518,1723,1088,0,37
43356,8,1806,#Tuesday,8202,7219,1392,860,1947,1793,1170,26,47
43383,11,1807,#Wednesday,8338,7380,1381,1053,1882,1788,1102,132,39
43411,15,1808,#Thursday,7927,7968,1333,1793,2039,1751,971,22,57
43438,18,1809,#Friday,8173,8177,1376,1289,2586,1894,976,0,56
43465,21,1810,#Saturday,7163,6633,1394,598,2429,1493,658,0,61
43492,0,1812,#Monday,5811,6479,1396,889,1910,1467,761,0,56
43519,3,1813,#Tuesday,5893,6215,1388,295,1632,1854,1006,0,40
43546,6,1814,#Wednesday,6651,6456,1394,444,1696,1841,1041,0,39
43573,9,1815,#Thursday,8006,7288,1372,874,2121,1854,916,109,42
43600,12,1816,#Friday,7274,8550,1360,1750,2240,1836,1016,317,28
43627,15,1817,#Saturday,6934,8331,1392,1250,2692,1807,1030,111,47
43654,18,1818,#Sunday,6791,7107,1395,350,2422,1849,1053,0,37
43682,22,1819,#Monday,5329,7151,1396,1714,1387,1739,867,0,48
43709,1,1821,#Wednesday,4761,7220,1396,2025,1344,1572,837,0,48
43736,4,1822,#Thursday,5002,6036,1385,639,1502,1653,814,0,44
43763,7,1823,#Friday,5930,7193,989,972,2277,1665,914,0,43
43790,10,1824,#Saturday,5794,6876,1020,325,2536,1535,985,442,31
43817,13,1825,#Sunday,5134,6683,1396,24,2157,1610,852,612,32
43844,16,1826,#Monday,5201,6514,1395,1005,1907,1418,736,21,32
43871,19,1827,#Tuesday,6365,6676,1393,215,2662,1497,878,0,31
43898,22,1828,#Wednesday,6176,8034,1373,2101,2208,1467,842,0,43
43925,1,1830,#Friday,5516,7378,1394,1890,1566,1605,869,0,54
43953,5,1831,#Saturday,5319,7012,1395,1447,1623,1619,876,0,52
43980,8,1832,#Sunday,5643,7368,1388,1097,2282,1666,871,6,55
44007,11,1833,#Monday,8199,9000,1347,2430,2350,1835,872,111,54
44034,14,1834,#Tuesday,8030,8743,1366,2320,2066,1863,857,217,52
44061,17,1835,#Wednesday,8511,7533,1368,1673,1659,1857,920,0,57
44088,20,1836,#Thursday,8165,8180,1386,1700,2140,1870,1025,0,58
44115,23,1837,#Friday,6633,6268,1403,32,1932,1898,944,0,60
44142,2,1839,#Sunday,5733,6609,1399,1107,1309,1851,884,0,60
44169,5,1840,#Monday,6012,6447,1399,734,1514,1840,900,0,58
44196,8,1841,#Tuesday,8245,7619,1399,673,2670,1857,905,52,62
44224,12,1842,#Wednesday,7637,7208,1400,731,1901,1853,869,394,58
44251,15,1843,#Thursday,7717,7237,1355,1040,2049,1769,882,84,56
44278,18,1844,#Friday,8142,7121,1371,556,2458,1784,892,0,58
44305,21,1845,#Saturday,7102,7231,1383,431,2548,1854,957,0,60
44332,0,1847,#Monday,5918,6445,1384,620,1620,1836,925,0,60
44359,3,1848,#Tuesday,6109,6623,1393,520,1931,1818,899,0,62
44386,6,1849,#Wednesday,6633,6474,1395,246,2087,1815,871,0,60
44413,9,1850,#Thursday,8249,7869,1321,885,2607,1875,960,160,60
44440,12,1851,#Friday,7234,7824,1352,1013,2134,1791,814,655,60
44467,15,1852,#Saturday,6922,6758,1401,522,1928,1800,912,132,60
44494,18,1853,#Sunday,7071,8295,1400,2068,2360,1562,841,0,63
44522,22,1854,#Monday,7014,8148,1380,1670,2263,1842,918,0,70
44549,1,1856,#Wednesday,6080,6294,1389,262,1604,1812,964,0,67
44576,4,1857,#Thursday,6169,5999,1398,197,1529,1832,976,0,67
44603,7,1858,#Friday,7448,7424,1391,1214,2014,1829,907,0,68
44630,10,1859,#Saturday,7101,8202,1393,1896,2018,1581,798,451,64
44657,13,1860,#Sunday,5687,5964,1400,831,1570,762,795,545,58
44684,16,1861,#Monday,7094,8113,1342,2373,1798,1577,812,150,60
44711,19,1862,#Tuesday,7712,8438,1391,2063,2504,1565,856,0,58
44738,22,1863,#Wednesday,6674,8366,1383,2450,2226,1529,717,0,58
44765,1,1865,#Friday,5680,7100,1391,1833,1578,1512,730,0,56
44793,5,1866,#Saturday,5394,6395,1395,843,1849,1503,751,0,55
44820,8,1867,#Sunday,5414,7314,1390,1761,1868,1469,730,39,54
44847,11,1868,#Monday,6984,8481,1348,2383,2157,1483,730,320,58
44874,14,1869,#Tuesday,6750,6897,1353,611,2038,1466,777,362,57
44901,17,1870,#Wednesday,7319,8487,1370,2446,2355,1479,761,18,57
44928,20,1871,#Thursday,7645,8373,1377,2130,2552,1522,732,0,57
44955,23,1872,#Friday,6185,6763,1395,404,2660,1511,738,0,55
44982,2,1874,#Sunday,5113,6018,1382,401,1862,1524,820,0,52
45009,5,1875,#Monday,5444,6026,1381,594,1740,1511,744,0,56
45036,8,1876,#Tuesday,7572,7217,1371,397,2734,1639,865,150,57
45064,12,1877,#Wednesday,6853,6652,1347,64,2226,1685,756,516,56
45091,15,1878,#Thursday,6499,6906,1352,536,1847,1696,821,596,56
45118,18,1879,#Friday,7496,7663,1390,1174,2498,1661,881,0,58
45145,21,1880,#Saturday,6591,7581,1390,1019,2545,1697,876,0,52
45172,0,1882,#Monday,5289,7100,1402,1546,1600,1663,837,0,52
45199,3,1883,#Tuesday,5440,5724,1395,198,1500,1673,898,0,57
45226,6,1884,#Wednesday,6164,5788,1393,167,1720,1607,842,0,58
45253,9,1885,#Thursday,7310,6704,1348,430,2185,1671,752,260,56
45280,12,1886,#Friday,7213,7278,1322,725,2619,1668,650,236,57
45307,15,1887,#Saturday,5982,5491,1362,442,1534,1198,563,338,52
45335,19,1888,#Sunday,6762,6349,1383,204,2391,1670,647,0,53
45362,22,1889,#Monday,6548,7121,1367,937,2357,1663,751,0,46
45389,1,1891,#Wednesday,5659,5586,1379,189,1558,1647,764,0,50
45416,4,1892,#Thursday,5736,5557,1376,602,1175,1672,675,0,57
45443,7,1893,#Friday,7126,6924,1399,649,2366,1711,740,20,37
45470,10,1894,#Saturday,5580,5849,1400,172,1610,1188,654,782,37
45497,13,1895,#Sunday,4780,5858,1396,740,1111,1201,664,716,28
45524,16,1896,#Monday,7282,8355,1334,2585,2102,1320,880,92,40
45551,19,1897,#Tuesday,7802,7415,1392,937,2497,1718,821,0,49
45578,22,1898,#Wednesday,6776,6875,1383,524,2449,1671,791,0,56
45606,2,1900,#Friday,5673,6283,1383,521,1908,1633,780,0,57
45633,5,1901,#Saturday,5626,6001,1389,257,1924,1630,743,0,58
45660,8,1902,#Sunday,5341,5956,1394,146,2166,1190,694,306,59
45687,11,1903,#Monday,6562,6607,1338,144,2053,1611,660,748,65
45714,14,1904,#Tuesday,6965,7098,1354,375,2320,1653,838,488,68
45741,17,1905,#Wednesday,7062,7738,1373,1466,2330,1648,690,161,66
45768,20,1906,#Thursday,7644,7082,1368,565,2630,1684,769,0,64
45795,23,1907,#Friday,6063,6476,1374,173,2327,1679,857,0,66
45822,2,1909,#Sunday,5003,6400,1397,1420,1665,1212,640,0,67
45849,5,1910,#Monday,5296,6802,1396,1367,1697,1653,625,0,66
45876,8,1911,#Tuesday,6934,7380,1385,1040,2297,1356,635,597,70
45904,12,1912,#Wednesday,6275,7959,1348,2325,1584,1246,566,819,69
45931,15,1913,#Thursday,5897,7167,1308,2234,1078,1174,520,782,70
45958,18,1914,#Friday,6738,6097,1379,737,2127,1164,605,15,68
45985,21,1915,#Saturday,6290,7096,1393,1924,2164,1042,506,0,66
46012,0,1917,#Monday,4791,5266,1387,952,1686,630,547,0,65
46039,3,1918,#Tuesday,4907,4449,1395,724,1149,568,549,0,65
46066,6,1919,#Wednesday,5929,5494,1396,695,2110,597,627,0,65
46093,9,1920,#Thursday,6751,5185,1294,44,2365,552,540,324,65
46120,12,1921,#Friday,5635,5142,1303,35,1826,489,540,889,61
46147,17,1922,#Saturday,5837,4468,1387,137,1622,479,591,183,62
46175,21,1923,#Sunday,6111,5291,1387,68,2596,506,670,0,62
46202,0,1925,#Tuesday,5308,4734,1361,268,2063,489,494,0,61
46229,3,1926,#Wednesday,5105,4355,1374,102,1779,477,565,0,60
46256,6,1927,#Thursday,5653,5650,1386,1401,1821,469,510,1,57
46283,9,1928,#Friday,6311,6623,1358,1384,2034,526,606,650,61
46310,12,1929,#Saturday,4683,4434,1389,180,1126,338,390,964,46
46337,15,1930,#Sunday,4117,3761,1383,238,551,330,379,827,51
46364,18,1931,#Monday,6474,7043,1354,890,3227,466,767,283,55
46391,21,1932,#Tuesday,7015,6790,1378,1869,2427,436,622,5,52
46418,0,1934,#Thursday,5538,5357,1367,562,2117,472,781,0,50
46446,4,1935,#Friday,5402,5018,1375,798,1769,415,610,0,51
46473,7,1936,#Saturday,5488,5853,1383,1150,2100,423,658,87,51
46500,10,1937,#Sunday,4220,5059,1380,441,1318,389,572,893,62
46527,13,1938,#Monday,6898,6456,1334,446,3010,465,675,468,55
46554,16,1939,#Tuesday,6938,6909,1386,916,3095,461,813,178,57
46581,19,1940,#Wednesday,6772,5683,1375,602,2420,413,764,49,56
46608,22,1941,#Thursday,6782,5810,1371,673,2503,446,764,0,53
46635,1,1943,#Saturday,5406,4464,1378,17,1899,461,659,0,51
46662,4,1944,#Sunday,4747,5024,1385,882,1714,395,597,0,52
46689,7,1945,#Monday,5832,6480,1384,1847,2199,369,508,119,50
46717,11,1946,#Tuesday,5940,7695,1315,2055,2560,406,636,671,52
46744,14,1947,#Wednesday,4660,4346,673,830,1295,356,408,737,44
46771,17,1948,#Thursday,5458,4433,661,250,2152,409,519,395,47
46798,20,1949,#Friday,5844,4345,671,154,2550,399,522,1,48
46825,23,1950,#Saturday,5074,4386,667,999,1783,391,500,0,45
46852,2,1952,#Monday,3942,4301,662,1372,1434,360,432,0,42
46879,5,1953,#Tuesday,4190,3976,953,821,1340,377,444,0,40
46906,11,1954,#Wednesday,6185,5599,1330,931,1630,433,649,573,53
46933,14,1955,#Thursday,6026,5462,1278,731,2029,280,664,422,58
46960,0,1957,#Saturday,5511,4506,1348,438,1704,303,655,0,56
46988,4,1958,#Sunday,4696,4916,1358,1271,1385,221,625,0,57
47015,12,1959,#Monday,5414,5416,1323,702,1582,215,580,959,51
47042,15,1960,#Tuesday,5475,5491,1325,486,1566,635,519,909,49
47069,18,1961,#Wednesday,6348,5996,1345,316,2483,648,894,265,45
47096,3,1963,#Friday,5319,4528,1365,77,1514,621,902,0,48
47123,11,1964,#Saturday,5304,5268,1368,764,1594,221,626,650,43
47150,14,1965,#Sunday,4288,4455,682,393,1779,234,646,669,51
47177,17,1966,#Monday,6131,5289,660,566,1968,677,958,402,56
47204,20,1967,#Tuesday,6525,5150,691,546,2202,660,995,5,50
47231,23,1968,#Wednesday,5864,4362,674,135,1947,620,934,0,52
47258,2,1970,#Friday,5214,4471,682,933,1583,240,980,0,53
47286,6,1971,#Saturday,4903,4795,682,1420,1496,252,856,37,50
47313,9,1972,#Sunday,4143,4450,687,647,1380,233,602,847,53
47340,12,1973,#Monday,5673,5617,685,1434,1396,256,889,901,52
47367,15,1974,#Tuesday,5714,4201,686,225,1395,310,802,728,54
47394,18,1975,#Wednesday,6312,5406,681,336,2410,759,997,177,44
47421,23,1976,#Thursday,5903,5436,690,713,2216,760,1001,0,55
47448,2,1978,#Saturday,5019,4994,693,960,1646,737,911,0,49
47475,5,1979,#Sunday,4367,4006,692,413,1369,751,727,3,50
47502,8,1980,#Monday,6131,4930,691,26,2141,797,912,319,43
47529,11,1981,#Tuesday,5931,5656,667,596,1838,820,821,863,48
47557,15,1982,#Wednesday,5839,5592,686,283,1696,1028,954,891,50
47584,18,1983,#Thursday,6574,5483,671,95,2113,1094,1028,425,55
47611,21,1984,#Friday,7163,6070,676,608,2554,1148,1024,5,55
47638,0,1986,#Sunday,5457,4644,684,209,2033,743,926,0,49
47665,3,1987,#Monday,4933,5681,685,1498,1482,1135,830,0,51
47692,8,1988,#Tuesday,6654,5853,685,486,2166,1122,962,377,53
47719,11,1989,#Wednesday,6105,5496,652,407,1590,1076,738,983,48
47746,14,1990,#Thursday,6200,5830,681,784,1590,1077,732,909,54
47773,17,1991,#Friday,6171,5752,687,1448,1458,1111,638,350,58
47800,20,1992,#Saturday,6117,5137,688,440,2694,324,937,16,36
47828,0,1994,#Monday,5116,5080,688,143,2231,1080,903,0,37
47855,3,1995,#Tuesday,5430,4694,684,95,1904,1095,882,0,35
47882,6,1996,#Wednesday,5762,4481,683,58,1794,1088,779,45,32
47909,9,1997,#Thursday,6772,5487,645,187,2020,1031,896,675,31
47936,12,1998,#Friday,6272,5722,669,30,1906,1043,939,1099,34
47963,15,1999,#Saturday,5542,4889,684,222,1467,774,664,1044,33
47990,18,2000,#Sunday,5750,4833,688,187,2187,639,811,290,29
48017,21,2001,#Monday,6731,5669,685,345,2631,1120,851,0,36
48044,0,2003,#Wednesday,5927,5692,674,316,2289,1231,1143,0,38
48071,3,2004,#Thursday,5595,4898,673,157,1658,1261,1111,0,36
48099,7,2005,#Friday,6460,5477,673,22,2096,1254,1160,235,34
48126,10,2006,#Saturday,5299,4966,680,376,1418,745,729,986,30
48153,16,2007,#Sunday,5519,5557,1326,578,1207,899,767,750,28
48180,19,2008,#Monday,7888,6872,1310,987,2265,1208,951,120,36
48207,22,2009,#Tuesday,6817,6622,1311,1210,1984,1193,879,0,43
48234,1,2011,#Thursday,5631,5422,1310,137,1723,1249,952,0,50
48261,4,2012,#Friday,5344,5464,1324,718,1324,1233,805,3,52
48288,7,2013,#Saturday,5289,5276,1330,363,1699,787,834,209,49
48315,10,2014,#Sunday,4572,4787,1321,83,1037,604,729,967,42
48342,13,2015,#Monday,6621,6146,1287,190,1400,1116,849,1252,48
48370,23,2016,#Tuesday,7013,6414,1335,955,1861,1269,940,0,53
48397,2,2018,#Thursday,5911,6200,1333,1127,1573,1214,898,0,53
48424,7,2019,#Friday,6684,5711,1335,226,1569,1216,1032,272,56
48451,10,2020,#Saturday,6148,5607,1333,386,1192,683,976,981,51
48478,13,2021,#Sunday,5619,5588,1335,260,1035,814,940,1150,49
48505,20,2022,#Monday,8532,7294,1312,98,3266,1288,1206,37,53
48532,23,2023,#Tuesday,7280,5808,1316,84,1861,1297,1198,0,52
48559,2,2025,#Thursday,6312,5398,1316,473,1213,1239,1091,9,55
48586,5,2026,#Friday,6062,6529,1319,1438,1272,1284,1162,0,50
48613,8,2027,#Saturday,5826,4902,654,302,1150,1277,1108,354,54
48640,11,2028,#Sunday,5408,4312,666,-9,1094,861,903,744,46
48668,15,2029,#Monday,6998,5309,647,252,1356,1187,979,832,53
48695,20,2030,#Tuesday,7707,5526,641,323,2050,1322,1124,0,54
48722,23,2031,#Wednesday,6279,4633,662,165,1483,1269,1008,0,44
48749,7,2033,#Friday,6218,6158,1291,1258,1134,1292,915,182,59
48776,10,2034,#Saturday,5007,5666,1292,544,787,1241,723,1022,52
48803,13,2035,#Sunday,4642,4413,1306,50,670,426,742,1163,51
48830,16,2036,#Monday,6311,5411,1296,215,933,1207,750,955,52
48857,19,2037,#Tuesday,6951,6363,1310,976,1803,1290,842,87,48
48884,22,2038,#Wednesday,6977,5658,1309,285,1737,1368,904,0,55
48911,1,2040,#Friday,5523,5388,1324,937,987,1323,763,0,53
48939,5,2041,#Saturday,5297,5123,1323,843,1029,1171,705,0,50
48966,8,2042,#Sunday,4947,4722,1318,515,1046,764,726,302,47
48993,11,2043,#Monday,5783,5036,1308,32,919,1208,654,865,45
49020,14,2044,#Tuesday,5747,5090,1286,242,877,1201,654,780,45
49047,17,2045,#Wednesday,6009,4951,1318,43,1056,1159,710,609,49
49074,20,2046,#Thursday,7094,5430,1310,260,1665,1332,785,0,53
49101,23,2047,#Friday,5734,4672,1325,161,1129,1226,776,0,55
49128,2,2049,#Sunday,4842,5061,1331,731,936,1269,747,0,46
49155,5,2050,#Monday,4863,4648,1340,356,958,1229,715,0,49
49182,8,2051,#Tuesday,6083,4946,1333,50,1063,1200,822,430,55
49210,12,2052,#Wednesday,6083,6158,1291,547,1077,1064,909,1220,49
49237,15,2053,#Thursday,5551,6049,1325,601,1095,1083,905,997,40
49264,18,2054,#Friday,7008,6177,1327,1027,1370,1221,944,239,45
49291,21,2055,#Saturday,6484,5277,1343,484,1416,1184,798,0,44
49318,0,2057,#Monday,5315,4639,1342,123,1135,1173,820,0,39
49345,5,2058,#Tuesday,5315,4413,1324,5,1040,1225,768,0,48
49372,8,2059,#Wednesday,6381,4926,1324,41,1132,1213,795,366,51
49399,11,2060,#Thursday,6055,5717,1270,908,679,1047,710,1048,49
49426,14,2061,#Friday,6005,5518,1279,57,1008,1102,832,1187,49
49453,17,2062,#Saturday,6044,5321,1316,266,1111,1026,883,666,47
49481,2,2064,#Monday,4974,4600,1333,319,988,1230,681,0,46
49508,5,2065,#Tuesday,5443,4660,681,721,1134,1281,789,0,53
49535,8,2066,#Wednesday,6688,4693,688,489,1216,1118,957,168,53
49562,11,2067,#Thursday,6270,5885,1287,865,1129,1131,835,584,50
49589,14,2068,#Friday,6283,6052,1301,843,1256,1063,956,582,49
49616,22,2069,#Saturday,6069,5235,1328,635,1337,1065,821,0,51
49643,1,2071,#Monday,4784,4476,1335,295,980,1067,745,2,47
49670,4,2072,#Tuesday,5094,4737,1332,452,1024,1072,805,0,51
49697,7,2073,#Wednesday,6038,5368,1335,710,1077,1079,943,168,52
49724,10,2074,#Thursday,5933,5846,1278,661,985,1041,895,932,51
49752,14,2075,#Friday,5856,5346,1293,471,767,997,779,986,48
49779,17,2076,#Saturday,5605,5817,1335,1402,772,1002,713,533,52
49806,22,2077,#Sunday,5616,4581,1340,140,1220,1098,738,0,40
49833,1,2079,#Tuesday,5239,4446,1342,127,1055,1090,787,0,41
49860,4,2080,#Wednesday,5202,4283,1346,146,893,1076,780,0,42
49887,7,2081,#Thursday,6347,4936,1354,432,1213,1051,825,13,41
49914,16,2082,#Friday,6402,6271,1352,1651,989,1117,802,309,45
49941,19,2083,#Saturday,5862,5082,1336,614,1414,818,844,2,45
49968,22,2084,#Sunday,5260,5214,1363,530,1199,1223,848,0,44
49995,1,2086,#Tuesday,4942,5106,1355,659,1003,1348,691,0,51
50022,4,2087,#Wednesday,5017,5387,1357,829,1074,1355,737,0,30
50050,8,2088,#Thursday,6346,6717,1357,1293,1706,1384,749,157,44
50077,11,2089,#Friday,5134,6845,1362,1692,1225,946,645,902,51
50104,14,2090,#Saturday,4232,4612,1358,410,533,681,595,979,47
50131,19,2091,#Sunday,5873,4443,1352,114,1759,565,589,6,46
50158,2,2093,#Tuesday,4965,4925,1361,28,1291,1306,882,0,56
50185,5,2094,#Wednesday,5139,4917,1363,97,1203,1278,921,0,52
50212,8,2095,#Thursday,6468,5746,1369,346,1433,1294,951,280,56
50239,11,2096,#Friday,5365,5797,1349,472,1324,803,748,1042,54
50266,14,2097,#Saturday,4755,5312,1370,568,846,802,684,985,52
50293,17,2098,#Sunday,5683,5855,1370,1354,1430,850,760,35,50
50321,21,2099,#Monday,6733,7761,1365,2637,1875,977,850,0,57
50348,0,2101,#Wednesday,5310,7245,1378,2414,1198,1370,833,0,51
50375,3,2102,#Thursday,5023,5403,1377,583,1275,1329,787,0,52
50402,6,2103,#Friday,5791,6697,1378,1432,1567,1399,865,0,54
50429,9,2104,#Saturday,5933,5796,1378,41,1929,1352,862,167,56
50456,12,2105,#Sunday,4872,4926,1376,0,1433,889,793,383,45
50483,15,2106,#Monday,5680,5103,1332,221,1221,863,757,653,51
50510,18,2107,#Tuesday,6690,5495,1382,312,1674,1241,769,58,55
50537,21,2108,#Wednesday,6963,6089,1379,682,1738,1375,858,0,53
50564,0,2110,#Friday,5473,4726,913,210,1303,1399,846,0,53
50592,4,2111,#Saturday,5049,5400,703,1733,1259,922,722,0,57
50619,7,2112,#Sunday,5046,3962,700,504,1061,918,714,0,52
50646,10,2113,#Monday,5626,4756,681,400,1507,846,648,620,49
50673,13,2114,#Tuesday,5982,4864,687,69,1539,946,723,845,51
50700,16,2115,#Wednesday,6222,6350,1333,978,1776,1006,791,400,50
50727,19,2116,#Thursday,7470,6381,1364,1033,2034,1060,831,0,54
50754,22,2117,#Friday,6595,5698,1365,383,2036,1059,791,0,54
50781,3,2119,#Sunday,4990,4327,1369,147,1108,1031,616,0,55
50808,6,2120,#Monday,5837,4433,1372,97,1271,1037,605,0,52
50835,9,2121,#Tuesday,6864,5597,1388,82,1570,1043,779,667,53
50863,13,2122,#Wednesday,5710,5646,1377,230,972,930,899,1168,54
50890,16,2123,#Thursday,6461,5211,1340,271,1334,1069,782,353,57
50917,21,2124,#Friday,7298,5299,1368,9,1904,1156,805,0,55
50944,0,2126,#Sunday,5404,4822,1387,469,1036,1079,787,0,52
50971,2,2127,#Monday,4860,4854,1384,576,977,1079,793,0,42
50998,5,2128,#Tuesday,5628,5243,1383,772,1004,1060,973,0,52
51025,8,2129,#Wednesday,7106,5401,1387,21,1531,1118,1003,271,55
51052,11,2130,#Thursday,6369,5351,1375,39,1290,1088,800,706,49
51079,14,2131,#Friday,6078,5373,1322,641,866,898,867,724,48
51106,17,2132,#Saturday,6920,5844,1403,1332,1164,1018,876,1,39
